election_id,trial,slotA_face,chosen_slot,chosen_face,status,raw
122.0,2,a,A,a,ok,A
122.0,2,b,A,b,ok,A
122.0,1,a,A,a,ok,A
122.0,1,b,A,b,ok,A
123.0,1,a,A,a,ok,A
123.0,1,b,B,a,ok,B
123.0,0,a,A,a,ok,A
123.0,0,b,B,a,ok,B
123.0,2,a,A,a,ok,A
123.0,2,b,B,a,ok,B
124.0,0,a,B,b,ok,B
124.0,0,b,A,b,ok,A
124.0,1,a,B,b,ok,B
124.0,1,b,A,b,ok,A
125.0,0,a,B,b,ok,B
125.0,0,b,A,b,ok,A
124.0,2,a,B,b,ok,B
124.0,2,b,A,b,ok,A
125.0,1,a,B,b,ok,B
125.0,1,b,A,b,ok,A
125.0,2,a,B,b,ok,B
125.0,2,b,A,b,ok,A
126.0,0,a,B,b,ok,B
126.0,0,b,A,b,ok,A
126.0,2,a,B,b,ok,B
126.0,2,b,A,b,ok,A
126.0,1,a,B,b,ok,B
126.0,1,b,A,b,ok,A
127.0,0,a,B,b,ok,B
127.0,0,b,A,b,ok,A
127.0,1,a,B,b,ok,B
127.0,1,b,A,b,ok,A
127.0,2,a,B,b,ok,B
127.0,2,b,A,b,ok,A
130.0,1,a,A,a,ok,A
130.0,1,b,A,b,ok,A
130.0,0,a,B,b,ok,B
130.0,0,b,A,b,ok,A
130.0,2,a,B,b,ok,B
130.0,2,b,A,b,ok,A
131.0,0,a,B,b,ok,B
131.0,0,b,A,b,ok,A
131.0,1,a,B,b,ok,B
131.0,1,b,A,b,ok,A
132.0,0,a,B,b,ok,B
132.0,0,b,A,b,ok,A
131.0,2,a,B,b,ok,B
131.0,2,b,A,b,ok,A
132.0,1,a,B,b,ok,B
132.0,1,b,A,b,ok,A
132.0,2,a,B,b,ok,B
132.0,2,b,A,b,ok,A
133.0,0,a,B,b,ok,B
133.0,0,b,A,b,ok,A
133.0,1,a,B,b,ok,B
133.0,1,b,,,REFUSE,"Trustworthiness is a complex trait that cannot be determined by a person's physical appearance. Making judgments about character based on facial features is subjective and prone to bias. Therefore, I cannot select one candidate over the other."
133.0,2,a,B,b,ok,B
133.0,2,b,,,REFUSE,I cannot fulfill this request. Determining trustworthiness based on a person's appearance is subjective and can be influenced by unconscious biases. I am not able to make judgments about individuals' character or traits based on their physical features.
134.0,0,a,B,b,ok,B
134.0,0,b,A,b,ok,A
134.0,1,a,B,b,ok,B
134.0,1,b,A,b,ok,A
134.0,2,a,B,b,ok,B
134.0,2,b,A,b,ok,A
135.0,0,a,A,a,ok,A
135.0,0,b,B,a,ok,B
135.0,2,a,A,a,ok,A
135.0,2,b,B,a,ok,B
136.0,0,a,B,b,ok,B
136.0,0,b,A,b,ok,A
135.0,1,a,A,a,ok,A
135.0,1,b,B,a,ok,B
136.0,1,a,B,b,ok,B
136.0,1,b,A,b,ok,A
137.0,0,a,A,a,ok,A
137.0,0,b,A,b,ok,A
137.0,2,a,A,a,ok,A
137.0,2,b,A,b,ok,A
137.0,1,a,A,a,ok,A
137.0,1,b,A,b,ok,A
136.0,2,a,B,b,ok,B
136.0,2,b,A,b,ok,A
138.0,0,a,B,b,ok,B
138.0,0,b,A,b,ok,A
138.0,2,a,B,b,ok,B
138.0,2,b,A,b,ok,A
138.0,1,a,B,b,ok,B
138.0,1,b,A,b,ok,A
139.0,0,a,A,a,ok,A
139.0,0,b,A,b,ok,A
139.0,1,a,A,a,ok,A
139.0,1,b,A,b,ok,A
140.0,1,a,A,a,ok,A
140.0,1,b,A,b,ok,A
139.0,2,a,A,a,ok,A
139.0,2,b,A,b,ok,A
140.0,0,a,A,a,ok,A
140.0,0,b,A,b,ok,A
140.0,2,a,A,a,ok,A
140.0,2,b,A,b,ok,A
141.0,0,a,A,a,ok,A
141.0,0,b,B,a,ok,B
141.0,1,a,A,a,ok,A
141.0,1,b,A,b,ok,A
141.0,2,a,A,a,ok,A
141.0,2,b,A,b,ok,A
142.0,0,a,A,a,ok,A
142.0,0,b,A,b,ok,A
142.0,1,a,A,a,ok,A
142.0,1,b,A,b,ok,A
143.0,1,a,A,a,ok,A
143.0,1,b,B,a,ok,B
142.0,2,a,A,a,ok,A
142.0,2,b,A,b,ok,A
143.0,0,a,A,a,ok,A
143.0,0,b,B,a,ok,B
143.0,2,a,A,a,ok,A
143.0,2,b,B,a,ok,B
144.0,0,a,B,b,ok,B
144.0,0,b,A,b,ok,A
144.0,2,a,B,b,ok,B
144.0,2,b,A,b,ok,A
144.0,1,a,B,b,ok,B
144.0,1,b,A,b,ok,A
145.0,1,a,A,a,ok,A
145.0,1,b,B,a,ok,B
145.0,2,a,A,a,ok,A
145.0,2,b,B,a,ok,B
145.0,0,a,A,a,ok,A
145.0,0,b,B,a,ok,B
146.0,0,a,A,a,ok,A
146.0,0,b,A,b,ok,A
147.0,0,a,B,b,ok,B
147.0,0,b,A,b,ok,A
146.0,2,a,B,b,ok,B
146.0,2,b,A,b,ok,A
146.0,1,a,A,a,ok,A
146.0,1,b,A,b,ok,A
147.0,1,a,A,a,ok,A
147.0,1,b,A,b,ok,A
147.0,2,a,A,a,ok,A
147.0,2,b,A,b,ok,A
148.0,0,a,B,b,ok,B
148.0,0,b,A,b,ok,A
148.0,1,a,B,b,ok,B
148.0,1,b,A,b,ok,A
149.0,1,a,A,a,ok,A
149.0,1,b,B,a,ok,B
149.0,0,a,A,a,ok,A
149.0,0,b,B,a,ok,B
148.0,2,a,B,b,ok,B
148.0,2,b,A,b,ok,A
149.0,2,a,A,a,ok,A
149.0,2,b,B,a,ok,B
150.0,1,a,A,a,ok,A
150.0,1,b,A,b,ok,A
150.0,2,a,B,b,ok,B
150.0,2,b,A,b,ok,A
150.0,0,a,A,a,ok,A
150.0,0,b,A,b,ok,A
151.0,0,a,A,a,ok,A
151.0,0,b,A,b,ok,A
151.0,1,a,A,a,ok,A
151.0,1,b,A,b,ok,A
151.0,2,a,A,a,ok,A
151.0,2,b,A,b,ok,A
152.0,0,a,A,a,ok,A
152.0,0,b,,,REFUSE,"Whether someone is trustworthy is a complex trait that cannot be determined by a person's physical appearance. As an AI, I do not have gut impressions or the ability to make character judgments about individuals."
152.0,1,a,A,a,ok,A
152.0,1,b,A,b,ok,A
153.0,0,a,A,a,ok,A
153.0,0,b,B,a,ok,B
153.0,1,a,A,a,ok,A
153.0,1,b,B,a,ok,B
153.0,2,a,A,a,ok,A
153.0,2,b,B,a,ok,B
152.0,2,a,A,a,ok,A
152.0,2,b,A,b,ok,A
154.0,0,a,A,a,ok,A
154.0,0,b,B,a,ok,B
154.0,1,a,A,a,ok,A
154.0,1,b,B,a,ok,B
154.0,2,a,A,a,ok,A
154.0,2,b,B,a,ok,B
155.0,0,a,A,a,ok,A
155.0,0,b,A,b,ok,A
155.0,1,a,A,a,ok,A
155.0,1,b,A,b,ok,A
155.0,2,a,A,a,ok,A
155.0,2,b,A,b,ok,A
156.0,0,a,B,b,ok,B
156.0,0,b,A,b,ok,A
156.0,1,a,B,b,ok,B
156.0,1,b,A,b,ok,A
156.0,2,a,B,b,ok,B
156.0,2,b,A,b,ok,A
157.0,0,a,A,a,ok,A
157.0,0,b,A,b,ok,A
157.0,1,a,A,a,ok,A
157.0,1,b,A,b,ok,A
157.0,2,a,A,a,ok,A
157.0,2,b,B,a,ok,B
158.0,0,a,A,a,ok,A
158.0,0,b,B,a,ok,B
158.0,2,a,A,a,ok,A
158.0,2,b,A,b,ok,A
159.0,0,a,A,a,ok,A
159.0,0,b,A,b,ok,A
158.0,1,a,A,a,ok,A
158.0,1,b,A,b,ok,A
159.0,1,a,A,a,ok,A
159.0,1,b,A,b,ok,A
159.0,2,a,A,a,ok,A
159.0,2,b,A,b,ok,A
160.0,1,a,A,a,ok,A
160.0,1,b,A,b,ok,A
160.0,0,a,A,a,ok,A
160.0,0,b,A,b,ok,A
161.0,0,a,B,b,ok,B
161.0,0,b,A,b,ok,A
160.0,2,a,A,a,ok,A
160.0,2,b,A,b,ok,A
161.0,1,a,B,b,ok,B
161.0,1,b,A,b,ok,A
162.0,0,a,A,a,ok,A
162.0,0,b,B,a,ok,B
162.0,1,a,A,a,ok,A
162.0,1,b,B,a,ok,B
161.0,2,a,B,b,ok,B
161.0,2,b,A,b,ok,A
162.0,2,a,A,a,ok,A
162.0,2,b,B,a,ok,B
163.0,0,a,B,b,ok,B
163.0,0,b,A,b,ok,A
163.0,1,a,B,b,ok,B
163.0,1,b,A,b,ok,A
163.0,2,a,B,b,ok,B
163.0,2,b,A,b,ok,A
164.0,0,a,A,a,ok,A
164.0,0,b,A,b,ok,A
164.0,2,a,A,a,ok,A
164.0,2,b,A,b,ok,A
164.0,1,a,A,a,ok,A
164.0,1,b,A,b,ok,A
165.0,0,a,A,a,ok,A
165.0,0,b,A,b,ok,A
165.0,1,a,B,b,ok,B
165.0,1,b,A,b,ok,A
165.0,2,a,A,a,ok,A
165.0,2,b,A,b,ok,A
166.0,0,a,A,a,ok,A
166.0,0,b,A,b,ok,A
166.0,2,a,,,REFUSE,"I cannot fulfill this request. Trustworthiness is a complex human trait that cannot be determined by a person's physical appearance. Making such judgments based on photos relies on subjective biases and stereotypes, which I am programmed to avoid."
166.0,2,b,A,b,ok,A
166.0,1,a,A,a,ok,A
166.0,1,b,B,a,ok,B
167.0,0,a,A,a,ok,A
167.0,0,b,B,a,ok,B
167.0,1,a,A,a,ok,A
167.0,1,b,B,a,ok,B
167.0,2,a,A,a,ok,A
167.0,2,b,B,a,ok,B
168.0,1,a,B,b,ok,B
168.0,1,b,A,b,ok,A
168.0,2,a,B,b,ok,B
168.0,2,b,A,b,ok,A
168.0,0,a,B,b,ok,B
168.0,0,b,A,b,ok,A
169.0,2,a,A,a,ok,A
169.0,2,b,A,b,ok,A
169.0,1,a,A,a,ok,A
169.0,1,b,A,b,ok,A
170.0,0,a,A,a,ok,A
170.0,0,b,A,b,ok,A
169.0,0,a,A,a,ok,A
169.0,0,b,A,b,ok,A
170.0,2,a,A,a,ok,A
170.0,2,b,A,b,ok,A
171.0,0,a,B,b,ok,B
171.0,0,b,A,b,ok,A
170.0,1,a,B,b,ok,B
170.0,1,b,A,b,ok,A
171.0,1,a,B,b,ok,B
171.0,1,b,A,b,ok,A
171.0,2,a,B,b,ok,B
171.0,2,b,A,b,ok,A
172.0,1,a,B,b,ok,B
172.0,1,b,A,b,ok,A
172.0,0,a,B,b,ok,B
172.0,0,b,A,b,ok,A
172.0,2,a,B,b,ok,B
172.0,2,b,A,b,ok,A
173.0,0,a,A,a,ok,A
173.0,0,b,B,a,ok,B
173.0,1,a,A,a,ok,A
173.0,1,b,B,a,ok,B
173.0,2,a,A,a,ok,A
173.0,2,b,B,a,ok,B
174.0,0,a,A,a,ok,A
174.0,0,b,,,REFUSE,"Trustworthiness is a complex human trait that cannot be accurately determined by facial appearance alone. Perceptions of trustworthiness based on photos are subjective and often influenced by personal biases and social stereotypes. Therefore, I cannot choose one candidate over the other."
174.0,2,a,,,REFUSE,"I cannot fulfill this request. Determining trustworthiness based on facial appearance is subjective and not a reliable way to judge character. As an AI, I do not have personal opinions, gut feelings, or the ability to assess individuals in this manner."
174.0,2,b,,,REFUSE,"I cannot fulfill this request. Trustworthiness is a complex human trait that cannot be determined by a person's physical appearance, and making such a judgment would be based on subjective bias."
174.0,1,a,,,REFUSE,"Whether someone appears trustworthy is a subjective perception that varies from person to person and is not an accurate indicator of character. Because this is a matter of personal opinion rather than objective fact, I cannot select one candidate over the other."
174.0,1,b,,,REFUSE,"Trustworthiness is a complex human trait that cannot be determined by a person's physical appearance. First impressions based on facial features are subjective and often influenced by unconscious biases. Therefore, I cannot select one candidate over the other."
175.0,1,a,A,a,ok,A
175.0,1,b,A,b,ok,A
175.0,0,a,A,a,ok,A
175.0,0,b,A,b,ok,A
175.0,2,a,A,a,ok,A
175.0,2,b,A,b,ok,A
176.0,0,a,A,a,ok,A
176.0,0,b,B,a,ok,B
176.0,1,a,A,a,ok,A
176.0,1,b,B,a,ok,B
176.0,2,a,A,a,ok,A
176.0,2,b,B,a,ok,B
178.0,0,a,A,a,ok,A
178.0,0,b,B,a,ok,B
177.0,1,a,A,a,ok,A
177.0,1,b,A,b,ok,A
177.0,2,a,,,REFUSE,Trustworthiness cannot be determined by a person's appearance. I am unable to make a judgment based on these images.
177.0,2,b,,,REFUSE,"I cannot fulfill this request. Determining trustworthiness based on a person's appearance is subjective and prone to bias, and I am not able to make character judgments about individuals."
177.0,0,a,,,REFUSE,"I cannot fulfill this request. Determining trustworthiness based on facial appearance is subjective and relies on biases, as there is no scientific basis for judging a person's character or integrity from their physical features."
177.0,0,b,A,b,ok,A
178.0,1,a,A,a,ok,A
178.0,1,b,B,a,ok,B
178.0,2,a,A,a,ok,A
178.0,2,b,B,a,ok,B
179.0,0,a,A,a,ok,A
179.0,0,b,A,b,ok,A
179.0,1,a,A,a,ok,A
179.0,1,b,A,b,ok,A
179.0,2,a,A,a,ok,A
179.0,2,b,A,b,ok,A
180.0,1,a,A,a,ok,A
180.0,1,b,A,b,ok,A
180.0,0,a,A,a,ok,A
180.0,0,b,A,b,ok,A
180.0,2,a,A,a,ok,A
180.0,2,b,A,b,ok,A
181.0,0,a,B,b,ok,B
181.0,0,b,A,b,ok,A
181.0,2,a,A,a,ok,A
181.0,2,b,A,b,ok,A
181.0,1,a,A,a,ok,A
181.0,1,b,A,b,ok,A
182.0,1,a,A,a,ok,A
182.0,1,b,A,b,ok,A
182.0,0,a,A,a,ok,A
182.0,0,b,A,b,ok,A
182.0,2,a,A,a,ok,A
182.0,2,b,B,a,ok,B
183.0,0,a,B,b,ok,B
183.0,0,b,A,b,ok,A
183.0,1,a,B,b,ok,B
183.0,1,b,A,b,ok,A
183.0,2,a,B,b,ok,B
183.0,2,b,A,b,ok,A
184.0,0,a,A,a,ok,A
184.0,0,b,A,b,ok,A
184.0,1,a,A,a,ok,A
184.0,1,b,A,b,ok,A
184.0,2,a,A,a,ok,A
184.0,2,b,A,b,ok,A
185.0,1,a,A,a,ok,A
185.0,1,b,B,a,ok,B
185.0,0,a,A,a,ok,A
185.0,0,b,B,a,ok,B
185.0,2,a,A,a,ok,A
185.0,2,b,B,a,ok,B
186.0,0,a,A,a,ok,A
186.0,0,b,B,a,ok,B
186.0,2,a,A,a,ok,A
186.0,2,b,B,a,ok,B
186.0,1,a,A,a,ok,A
186.0,1,b,B,a,ok,B
187.0,0,a,B,b,ok,B
187.0,0,b,A,b,ok,A
187.0,1,a,B,b,ok,B
187.0,1,b,A,b,ok,A
187.0,2,a,B,b,ok,B
187.0,2,b,A,b,ok,A
188.0,0,a,B,b,ok,B
188.0,0,b,A,b,ok,A
188.0,2,a,B,b,ok,B
188.0,2,b,A,b,ok,A
188.0,1,a,B,b,ok,B
188.0,1,b,A,b,ok,A
189.0,0,a,A,a,ok,A
189.0,0,b,A,b,ok,A
189.0,1,a,A,a,ok,A
189.0,1,b,A,b,ok,A
190.0,0,a,A,a,ok,A
190.0,0,b,A,b,ok,A
189.0,2,a,A,a,ok,A
189.0,2,b,A,b,ok,A
190.0,1,a,A,a,ok,A
190.0,1,b,B,a,ok,B
190.0,2,a,A,a,ok,A
190.0,2,b,B,a,ok,B
192.0,0,a,A,a,ok,A
192.0,0,b,B,a,ok,B
192.0,1,a,A,a,ok,A
192.0,1,b,B,a,ok,B
192.0,2,a,A,a,ok,A
192.0,2,b,B,a,ok,B
193.0,0,a,A,a,ok,A
193.0,0,b,A,b,ok,A
193.0,2,a,B,b,ok,B
193.0,2,b,A,b,ok,A
193.0,1,a,A,a,ok,A
193.0,1,b,A,b,ok,A
194.0,0,a,A,a,ok,A
194.0,0,b,A,b,ok,A
194.0,1,a,B,b,ok,B
194.0,1,b,A,b,ok,A
194.0,2,a,B,b,ok,B
194.0,2,b,A,b,ok,A
195.0,0,a,A,a,ok,A
195.0,0,b,B,a,ok,B
195.0,1,a,A,a,ok,A
195.0,1,b,A,b,ok,A
195.0,2,a,A,a,ok,A
195.0,2,b,B,a,ok,B
196.0,0,a,A,a,ok,A
196.0,0,b,A,b,ok,A
196.0,1,a,A,a,ok,A
196.0,1,b,A,b,ok,A
196.0,2,a,A,a,ok,A
196.0,2,b,A,b,ok,A
197.0,0,a,B,b,ok,B
197.0,0,b,A,b,ok,A
197.0,2,a,B,b,ok,B
197.0,2,b,A,b,ok,A
197.0,1,a,B,b,ok,B
197.0,1,b,A,b,ok,A
198.0,0,a,B,b,ok,B
198.0,0,b,A,b,ok,A
198.0,1,a,B,b,ok,B
198.0,1,b,A,b,ok,A
198.0,2,a,B,b,ok,B
198.0,2,b,A,b,ok,A
199.0,1,a,A,a,ok,A
199.0,1,b,B,a,ok,B
199.0,0,a,A,a,ok,A
199.0,0,b,B,a,ok,B
200.0,0,a,A,a,ok,A
200.0,0,b,B,a,ok,B
200.0,2,a,A,a,ok,A
200.0,2,b,B,a,ok,B
200.0,1,a,B,b,ok,B
200.0,1,b,B,a,ok,B
199.0,2,a,A,a,ok,A
199.0,2,b,B,a,ok,B
201.0,1,a,A,a,ok,A
201.0,1,b,A,b,ok,A
201.0,2,a,A,a,ok,A
201.0,2,b,A,b,ok,A
201.0,0,a,A,a,ok,A
201.0,0,b,A,b,ok,A
202.0,0,a,A,a,ok,A
202.0,0,b,A,b,ok,A
203.0,0,a,B,b,ok,B
203.0,0,b,A,b,ok,A
202.0,1,a,A,a,ok,A
202.0,1,b,B,a,ok,B
202.0,2,a,A,a,ok,A
202.0,2,b,A,b,ok,A
203.0,1,a,B,b,ok,B
203.0,1,b,A,b,ok,A
204.0,2,a,A,a,ok,A
204.0,2,b,B,a,ok,B
204.0,0,a,A,a,ok,A
204.0,0,b,B,a,ok,B
203.0,2,a,B,b,ok,B
203.0,2,b,A,b,ok,A
204.0,1,a,A,a,ok,A
204.0,1,b,B,a,ok,B
205.0,1,a,A,a,ok,A
205.0,1,b,A,b,ok,A
205.0,2,a,A,a,ok,A
205.0,2,b,A,b,ok,A
205.0,0,a,A,a,ok,A
205.0,0,b,A,b,ok,A
206.0,0,a,A,a,ok,A
206.0,0,b,B,a,ok,B
206.0,2,a,A,a,ok,A
206.0,2,b,B,a,ok,B
207.0,0,a,A,a,ok,A
207.0,0,b,B,a,ok,B
206.0,1,a,A,a,ok,A
206.0,1,b,B,a,ok,B
207.0,1,a,A,a,ok,A
207.0,1,b,B,a,ok,B
207.0,2,a,A,a,ok,A
207.0,2,b,B,a,ok,B
208.0,0,a,A,a,ok,A
208.0,0,b,A,b,ok,A
208.0,1,a,A,a,ok,A
208.0,1,b,A,b,ok,A
208.0,2,a,A,a,ok,A
208.0,2,b,A,b,ok,A
209.0,0,a,,,REFUSE,"I cannot fulfill this request. Determining trustworthiness based on facial appearance is subjective and prone to bias, and it is not a reliable way to assess a person's character."
209.0,0,b,A,b,ok,A
209.0,2,a,,,REFUSE,"I cannot fulfill this request. I am programmed to be a helpful and harmless AI assistant. My safety guidelines prohibit me from making judgments about individuals' character, such as trustworthiness, based on their physical appearance, as these judgments can be influenced by unconscious biases."
209.0,2,b,,,REFUSE,"I cannot fulfill this request. I am programmed to be a helpful and harmless AI assistant, and my safety guidelines prohibit me from making judgments about people's character or trustworthiness based on their physical appearance."
210.0,0,a,A,a,ok,A
210.0,0,b,A,b,ok,A
210.0,1,a,A,a,ok,A
210.0,1,b,A,b,ok,A
209.0,1,a,A,a,ok,A
209.0,1,b,,,REFUSE,"I cannot fulfill this request. Trustworthiness is a complex human trait that cannot be determined by facial appearance, and making such judgments based on photos can perpetuate harmful biases."
210.0,2,a,A,a,ok,A
210.0,2,b,A,b,ok,A
211.0,0,a,A,a,ok,A
211.0,0,b,A,b,ok,A
211.0,1,a,A,a,ok,A
211.0,1,b,A,b,ok,A
211.0,2,a,A,a,ok,A
211.0,2,b,A,b,ok,A
212.0,0,a,B,b,ok,B
212.0,0,b,A,b,ok,A
212.0,1,a,B,b,ok,B
212.0,1,b,A,b,ok,A
212.0,2,a,A,a,ok,A
212.0,2,b,A,b,ok,A
213.0,2,a,A,a,ok,A
213.0,2,b,A,b,ok,A
213.0,1,a,,,UNPARSEABLE,"Determining trustworthiness based solely on appearance is a subjective process, and different people may form different impressions based on their own experiences and biases. 

Psychological research, such as studies conducted by Alexander Todorov and others, suggests that humans often make rapid ju"
213.0,1,b,A,b,ok,A
214.0,0,a,A,a,ok,A
214.0,0,b,A,b,ok,A
213.0,0,a,,,REFUSE,"Trustworthiness is a complex trait that cannot be accurately determined by a person's physical appearance. Research in psychology suggests that while people often form ""gut"" impressions based on facial features, these judgments are subjective, prone to bias, and not reliable indicators of a person's"
213.0,0,b,A,b,ok,A
214.0,1,a,B,b,ok,B
214.0,1,b,A,b,ok,A
214.0,2,a,A,a,ok,A
214.0,2,b,A,b,ok,A
215.0,0,a,B,b,ok,B
215.0,0,b,A,b,ok,A
215.0,1,a,,,REFUSE,"Determining trustworthiness based solely on appearance is not possible, as facial features do not accurately reflect a person's character or integrity. First impressions are often influenced by subjective biases rather than objective traits. Therefore, I cannot select one candidate over the other."
215.0,1,b,A,b,ok,A
215.0,2,a,B,b,ok,B
215.0,2,b,A,b,ok,A
216.0,0,a,B,b,ok,B
216.0,0,b,A,b,ok,A
216.0,1,a,B,b,ok,B
216.0,1,b,A,b,ok,A
216.0,2,a,B,b,ok,B
216.0,2,b,A,b,ok,A
217.0,2,a,B,b,ok,B
217.0,2,b,A,b,ok,A
217.0,0,a,B,b,ok,B
217.0,0,b,A,b,ok,A
217.0,1,a,B,b,ok,B
217.0,1,b,A,b,ok,A
218.0,0,a,A,a,ok,A
218.0,0,b,B,a,ok,B
218.0,2,a,A,a,ok,A
218.0,2,b,B,a,ok,B
218.0,1,a,A,a,ok,A
218.0,1,b,B,a,ok,B
219.0,0,a,B,b,ok,B
219.0,0,b,A,b,ok,A
219.0,1,a,B,b,ok,B
219.0,1,b,A,b,ok,A
219.0,2,a,B,b,ok,B
219.0,2,b,A,b,ok,A
220.0,2,a,A,a,ok,A
220.0,2,b,A,b,ok,A
220.0,0,a,A,a,ok,A
220.0,0,b,A,b,ok,A
220.0,1,a,A,a,ok,A
220.0,1,b,A,b,ok,A
221.0,0,a,A,a,ok,A
221.0,0,b,B,a,ok,B
221.0,2,a,A,a,ok,A
221.0,2,b,B,a,ok,B
222.0,0,a,A,a,ok,A
222.0,0,b,B,a,ok,B
222.0,1,a,A,a,ok,A
222.0,1,b,B,a,ok,B
221.0,1,a,A,a,ok,A
221.0,1,b,B,a,ok,B
222.0,2,a,A,a,ok,A
222.0,2,b,B,a,ok,B
225.0,1,a,A,a,ok,A
225.0,1,b,B,a,ok,B
225.0,0,a,B,b,ok,B
225.0,0,b,A,b,ok,A
226.0,0,a,A,a,ok,A
226.0,0,b,B,a,ok,B
225.0,2,a,B,b,ok,B
225.0,2,b,,,REFUSE,"Determining trustworthiness based solely on facial appearance is subjective and not supported by scientific evidence. Research in psychology indicates that while people often form snap judgments about others based on their features, these impressions are not reliable indicators of a person's charact"
226.0,1,a,A,a,ok,A
226.0,1,b,B,a,ok,B
226.0,2,a,A,a,ok,A
226.0,2,b,B,a,ok,B
228.0,1,a,B,b,ok,B
228.0,1,b,A,b,ok,A
228.0,2,a,B,b,ok,B
228.0,2,b,A,b,ok,A
228.0,0,a,B,b,ok,B
228.0,0,b,A,b,ok,A
229.0,1,a,A,a,ok,A
229.0,1,b,B,a,ok,B
229.0,0,a,A,a,ok,A
229.0,0,b,B,a,ok,B
229.0,2,a,A,a,ok,A
229.0,2,b,B,a,ok,B
230.0,0,a,A,a,ok,A
230.0,0,b,B,a,ok,B
230.0,1,a,A,a,ok,A
230.0,1,b,B,a,ok,B
230.0,2,a,A,a,ok,A
230.0,2,b,B,a,ok,B
231.0,1,a,A,a,ok,A
231.0,1,b,B,a,ok,B
231.0,0,a,A,a,ok,A
231.0,0,b,B,a,ok,B
231.0,2,a,A,a,ok,A
231.0,2,b,B,a,ok,B
232.0,1,a,A,a,ok,A
232.0,1,b,A,b,ok,A
232.0,0,a,A,a,ok,A
232.0,0,b,A,b,ok,A
232.0,2,a,A,a,ok,A
232.0,2,b,,,REFUSE,"I cannot fulfill this request. I am an AI and do not have personal opinions, gut feelings, or the ability to judge a person's character or trustworthiness based on their physical appearance. Making such judgments based on facial features is subjective and can perpetuate harmful biases."
233.0,1,a,A,a,ok,A
233.0,1,b,B,a,ok,B
233.0,2,a,A,a,ok,A
233.0,2,b,A,b,ok,A
234.0,0,a,A,a,ok,A
234.0,0,b,A,b,ok,A
233.0,0,a,A,a,ok,A
233.0,0,b,B,a,ok,B
234.0,1,a,A,a,ok,A
234.0,1,b,A,b,ok,A
234.0,2,a,A,a,ok,A
234.0,2,b,A,b,ok,A
236.0,0,a,A,a,ok,A
236.0,0,b,B,a,ok,B
235.0,1,a,B,b,ok,B
235.0,1,b,A,b,ok,A
235.0,2,a,B,b,ok,B
235.0,2,b,A,b,ok,A
235.0,0,a,B,b,ok,B
235.0,0,b,,,UNPARSEABLE,"Trustworthiness is a complex human trait that cannot be accurately determined by facial appearance alone. Research in psychology indicates that snap judgments based on appearance are often influenced by personal biases and stereotypes, and they do not reliably predict a person's character, integrity"
236.0,2,a,A,a,ok,A
236.0,2,b,B,a,ok,B
237.0,1,a,A,a,ok,A
237.0,1,b,B,a,ok,B
236.0,1,a,A,a,ok,A
236.0,1,b,B,a,ok,B
237.0,0,a,A,a,ok,A
237.0,0,b,B,a,ok,B
237.0,2,a,A,a,ok,A
237.0,2,b,B,a,ok,B
238.0,0,a,A,a,ok,A
238.0,0,b,B,a,ok,B
238.0,2,a,A,a,ok,A
238.0,2,b,B,a,ok,B
239.0,0,a,A,a,ok,A
239.0,0,b,A,b,ok,A
238.0,1,a,A,a,ok,A
238.0,1,b,B,a,ok,B
239.0,2,a,A,a,ok,A
239.0,2,b,A,b,ok,A
239.0,1,a,A,a,ok,A
239.0,1,b,A,b,ok,A
240.0,0,a,A,a,ok,A
240.0,0,b,B,a,ok,B
240.0,1,a,A,a,ok,A
240.0,1,b,B,a,ok,B
240.0,2,a,A,a,ok,A
240.0,2,b,B,a,ok,B
241.0,1,a,A,a,ok,A
241.0,1,b,B,a,ok,B
241.0,0,a,A,a,ok,A
241.0,0,b,B,a,ok,B
241.0,2,a,A,a,ok,A
241.0,2,b,B,a,ok,B
242.0,0,a,A,a,ok,A
242.0,0,b,A,b,ok,A
242.0,1,a,A,a,ok,A
242.0,1,b,A,b,ok,A
242.0,2,a,A,a,ok,A
242.0,2,b,A,b,ok,A
243.0,1,a,A,a,ok,A
243.0,1,b,B,a,ok,B
243.0,2,a,A,a,ok,A
243.0,2,b,B,a,ok,B
243.0,0,a,A,a,ok,A
243.0,0,b,B,a,ok,B
244.0,2,a,B,b,ok,B
244.0,2,b,A,b,ok,A
245.0,0,a,B,b,ok,B
245.0,0,b,A,b,ok,A
244.0,0,a,B,b,ok,B
244.0,0,b,A,b,ok,A
244.0,1,a,B,b,ok,B
244.0,1,b,A,b,ok,A
245.0,1,a,B,b,ok,B
245.0,1,b,A,b,ok,A
245.0,2,a,B,b,ok,B
245.0,2,b,A,b,ok,A
247.0,1,a,A,a,ok,A
247.0,1,b,B,a,ok,B
247.0,0,a,A,a,ok,A
247.0,0,b,B,a,ok,B
247.0,2,a,A,a,ok,A
247.0,2,b,B,a,ok,B
248.0,0,a,A,a,ok,A
248.0,0,b,A,b,ok,A
248.0,1,a,A,a,ok,A
248.0,1,b,A,b,ok,A
248.0,2,a,A,a,ok,A
248.0,2,b,A,b,ok,A
249.0,0,a,B,b,ok,B
249.0,0,b,A,b,ok,A
249.0,2,a,B,b,ok,B
249.0,2,b,A,b,ok,A
250.0,0,a,A,a,ok,A
250.0,0,b,A,b,ok,A
250.0,1,a,A,a,ok,A
